,raw_tweet,cleaned_tweet,tweet_words,tweet_words_scores,sentiment_score,bsentiment
515,@AFCMo__ @Arsenal @premierleague @BukayoSaka87 Even Jones has 1 goal and he’s never started😂😂,Even Jones has goal and he’s never started,"['Even', 'Jones', 'has', 'goal', 'and', 'he’s', 'never', 'started']","[{'word': 'Even', 'positive': '0', 'negative': '0'}, {'word': 'Jones', 'positive': '0', 'negative': '0'}, {'word': 'has', 'positive': '0', 'negative': '0'}, {'word': 'goal', 'positive': '0.0625', 'negative': '0.0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'he’s', 'positive': '0', 'negative': '0'}, {'word': 'never', 'positive': '0.125', 'negative': '0.25'}, {'word': 'started', 'positive': '0', 'negative': '0'}]",-0.0078125,negative
516,@Curtis_peprah More like an Arsenal syndrome affecting man utd fans 😂,peprah More like an Arsenal syndrome affecting man ut fans ,"['peprah', 'More', 'like', 'an', 'Arsenal', 'syndrome', 'affecting', 'man', 'ut', 'fans']","[{'word': 'peprah', 'positive': '0', 'negative': '0'}, {'word': 'More', 'positive': '0', 'negative': '0'}, {'word': 'like', 'positive': '0.46875', 'negative': '0.0'}, {'word': 'an', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'syndrome', 'positive': '0.0625', 'negative': '0.125'}, {'word': 'affecting', 'positive': '0', 'negative': '0'}, {'word': 'man', 'positive': '0.020833333333333332', 'negative': '0.0'}, {'word': 'ut', 'positive': '0', 'negative': '0'}, {'word': 'fans', 'positive': '0', 'negative': '0'}]",0.042708333333333334,positive
517,Give Pepe Jr a 5 year deal now.😎 https://t.co/qMwahdiY7D,Give Pipe Jr a year deal now ,"['Give', 'Pipe', 'Jr', 'a', 'year', 'deal', 'now']","[{'word': 'Give', 'positive': '0', 'negative': '0'}, {'word': 'Pipe', 'positive': '0', 'negative': '0'}, {'word': 'Jr', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'year', 'positive': '0.0', 'negative': '0.0'}, {'word': 'deal', 'positive': '0.0', 'negative': '0.0'}, {'word': 'now', 'positive': '0.0', 'negative': '0.0'}]",-0.0053170992690736996,negative
518,@Adexnelson @Lyriicalwizzy @Arsenal Better move to chelsea,Letter move to chelsea,"['Letter', 'move', 'to', 'chelsea']","[{'word': 'Letter', 'positive': '0', 'negative': '0'}, {'word': 'move', 'positive': '0.046875', 'negative': '0.03125'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'chelsea', 'positive': '0', 'negative': '0'}]",0.00390625,positive
519,@Eric__THFC @afcliv This bitch Supports arsenal,THC This bitch Supports arsenal,"['THC', 'This', 'bitch', 'Supports', 'arsenal']","[{'word': 'THC', 'positive': '0', 'negative': '0'}, {'word': 'This', 'positive': '0', 'negative': '0'}, {'word': 'bitch', 'positive': '0.0', 'negative': '0.375'}, {'word': 'Supports', 'positive': '0', 'negative': '0'}, {'word': 'arsenal', 'positive': '0', 'negative': '0'}]",-0.075,negative
520,@Arsenal Daddy pepe,Daddy pipe,"['Daddy', 'pipe']","[{'word': 'Daddy', 'positive': '0', 'negative': '0'}, {'word': 'pipe', 'positive': '0.0', 'negative': '0.03125'}]",-0.015625,negative
521,Guy is scoring on and off the pitch 🤭🤭🤭🤭 https://t.co/eZuSiAa4kg,Guy is scoring on and off the pitch 🤭🤭🤭🤭,"['Guy', 'is', 'scoring', 'on', 'and', 'off', 'the', 'pitch', '🤭🤭🤭🤭']","[{'word': 'Guy', 'positive': '0', 'negative': '0'}, {'word': 'is', 'positive': '0', 'negative': '0'}, {'word': 'scoring', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'off', 'positive': '0.125', 'negative': '0.5'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'pitch', 'positive': '0.0', 'negative': '0.0'}, {'word': '🤭🤭🤭🤭', 'positive': '0', 'negative': '0'}]",-0.03819444444444445,negative
522,@cuppymusic It’s suppose to be “till death do us path” but you’ve betrayed us💔 @cuppymusic @Arsenal,It’s suppose to be “till death do us path” but you’ve betrayed us,"['It’s', 'suppose', 'to', 'be', '“till', 'death', 'do', 'us', 'path”', 'but', 'you’ve', 'betrayed', 'us']","[{'word': 'It’s', 'positive': '0', 'negative': '0'}, {'word': 'suppose', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'be', 'positive': '0.041666666666666664', 'negative': '0.020833333333333332'}, {'word': '“till', 'positive': '0', 'negative': '0'}, {'word': 'death', 'positive': '0.03125', 'negative': '0.1875'}, {'word': 'do', 'positive': '0.0', 'negative': '0.0'}, {'word': 'us', 'positive': '0', 'negative': '0'}, {'word': 'path”', 'positive': '0', 'negative': '0'}, {'word': 'but', 'positive': '0', 'negative': '0'}, {'word': 'you’ve', 'positive': '0', 'negative': '0'}, {'word': 'betrayed', 'positive': '0', 'negative': '0'}, {'word': 'us', 'positive': '0', 'negative': '0'}]",-0.010416666666666668,negative
523,"@Arsenal Congratulations, ECOWAS RIVALDO @Elcrucifixio",Congratulations ECOWAS RIVALDO,"['Congratulations', 'ECOWAS', 'RIVALDO']","[{'word': 'Congratulations', 'positive': '0', 'negative': '0'}, {'word': 'ECOWAS', 'positive': '0', 'negative': '0'}, {'word': 'RIVALDO', 'positive': '0', 'negative': '0'}]",0.0,neutral
524,@Arsemems @Arsenal Congratulations 👏,Congratulations ,['Congratulations'],"[{'word': 'Congratulations', 'positive': '0', 'negative': '0'}]",0.0,neutral
525,@RussianHaQer @burcham_don @bobbyreports @madJDMtyte @GrannyGrump42 @fedtuedeed ‘facts hurt feelings’ where does yo… https://t.co/Uy7rY9qVM3,don ‘facts hurt feelings’ where does yo…,"['don', '‘facts', 'hurt', 'feelings’', 'where', 'does', 'yo…']","[{'word': 'don', 'positive': '0.08333333333333333', 'negative': '0.0'}, {'word': '‘facts', 'positive': '0', 'negative': '0'}, {'word': 'hurt', 'positive': '0.0', 'negative': '0.5'}, {'word': 'feelings’', 'positive': '0', 'negative': '0'}, {'word': 'where', 'positive': '0', 'negative': '0'}, {'word': 'does', 'positive': '0', 'negative': '0'}, {'word': 'yo…', 'positive': '0', 'negative': '0'}]",-0.05952380952380953,negative
526,Watford Norwich H Newcastle H WHU A Man City H Arsenal A 4-5pts,Watford Norwich H Newcastle H WU A Man City H Arsenal A pts,"['Watford', 'Norwich', 'H', 'Newcastle', 'H', 'WU', 'A', 'Man', 'City', 'H', 'Arsenal', 'A', 'pts']","[{'word': 'Watford', 'positive': '0', 'negative': '0'}, {'word': 'Norwich', 'positive': '0', 'negative': '0'}, {'word': 'H', 'positive': '0', 'negative': '0'}, {'word': 'Newcastle', 'positive': '0', 'negative': '0'}, {'word': 'H', 'positive': '0', 'negative': '0'}, {'word': 'WU', 'positive': '0', 'negative': '0'}, {'word': 'A', 'positive': '0', 'negative': '0'}, {'word': 'Man', 'positive': '0', 'negative': '0'}, {'word': 'City', 'positive': '0', 'negative': '0'}, {'word': 'H', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'A', 'positive': '0', 'negative': '0'}, {'word': 'pts', 'positive': '0', 'negative': '0'}]",0.0,neutral
527,Banky W Mocks DJ Cuppy For Dumping Arsenal FC https://t.co/LQixBGTCHJ,Banky W Locks Do Puppy For Jumping Arsenal Ff,"['Banky', 'W', 'Locks', 'Do', 'Puppy', 'For', 'Jumping', 'Arsenal', 'Ff']","[{'word': 'Banky', 'positive': '0', 'negative': '0'}, {'word': 'W', 'positive': '0', 'negative': '0'}, {'word': 'Locks', 'positive': '0', 'negative': '0'}, {'word': 'Do', 'positive': '0', 'negative': '0'}, {'word': 'Puppy', 'positive': '0', 'negative': '0'}, {'word': 'For', 'positive': '0', 'negative': '0'}, {'word': 'Jumping', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'Ff', 'positive': '0', 'negative': '0'}]",0.0,neutral
528,"11/3 America Votes
11/4 Trump Wins. America Wins!

Concerned about Monday 12/14. That's the last gasp that the DS c… https://t.co/KJLCw06dtb",America Notes Trump Sins America Sins Concerned about Monday That s the last gasp that the Do c…,"['America', 'Notes', 'Trump', 'Sins', 'America', 'Sins', 'Concerned', 'about', 'Monday', 'That', 's', 'the', 'last', 'gasp', 'that', 'the', 'Do', 'c…']","[{'word': 'America', 'positive': '0', 'negative': '0'}, {'word': 'Notes', 'positive': '0', 'negative': '0'}, {'word': 'Trump', 'positive': '0', 'negative': '0'}, {'word': 'Sins', 'positive': '0', 'negative': '0'}, {'word': 'America', 'positive': '0', 'negative': '0'}, {'word': 'Sins', 'positive': '0', 'negative': '0'}, {'word': 'Concerned', 'positive': '0', 'negative': '0'}, {'word': 'about', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Monday', 'positive': '0', 'negative': '0'}, {'word': 'That', 'positive': '0', 'negative': '0'}, {'word': 's', 'positive': '0.0', 'negative': '0.0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'last', 'positive': '0.041666666666666664', 'negative': '0.08333333333333333'}, {'word': 'gasp', 'positive': '0', 'negative': '0'}, {'word': 'that', 'positive': '0', 'negative': '0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'Do', 'positive': '0', 'negative': '0'}, {'word': 'c…', 'positive': '0', 'negative': '0'}]",-0.0023148148148148147,negative
529,@Arsenal Congrats Pepe on your becoming a father. Good health to mother n baby to the glory of God,Congrats Pipe on your becoming a father Good health to mother n baby to the glory of God,"['Congrats', 'Pipe', 'on', 'your', 'becoming', 'a', 'father', 'Good', 'health', 'to', 'mother', 'n', 'baby', 'to', 'the', 'glory', 'of', 'God']","[{'word': 'Congrats', 'positive': '0', 'negative': '0'}, {'word': 'Pipe', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'your', 'positive': '0', 'negative': '0'}, {'word': 'becoming', 'positive': '0.5', 'negative': '0.0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'father', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Good', 'positive': '0', 'negative': '0'}, {'word': 'health', 'positive': '0.0', 'negative': '0.0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'mother', 'positive': '0.0', 'negative': '0.0'}, {'word': 'n', 'positive': '0.02466289151931414', 'negative': '0.034552121389254224'}, {'word': 'baby', 'positive': '0.0', 'negative': '0.0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'glory', 'positive': '0.0', 'negative': '0.125'}, {'word': 'of', 'positive': '0', 'negative': '0'}, {'word': 'God', 'positive': '0', 'negative': '0'}]",0.019952281958141336,positive
530,"@NenyeChelsea Nahh man Arsenal have been smashing teams, I do feel they will just get ahead of Burnley this season... Credit to them 👏🏼",Sahh man Arsenal have been smashing teams I do feel they will just get ahead of Burley this season Credit to them ,"['Sahh', 'man', 'Arsenal', 'have', 'been', 'smashing', 'teams', 'I', 'do', 'feel', 'they', 'will', 'just', 'get', 'ahead', 'of', 'Burley', 'this', 'season', 'Credit', 'to', 'them']","[{'word': 'Sahh', 'positive': '0', 'negative': '0'}, {'word': 'man', 'positive': '0.020833333333333332', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'have', 'positive': '0.0', 'negative': '0.25'}, {'word': 'been', 'positive': '0', 'negative': '0'}, {'word': 'smashing', 'positive': '0', 'negative': '0'}, {'word': 'teams', 'positive': '0', 'negative': '0'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'do', 'positive': '0.0', 'negative': '0.0'}, {'word': 'feel', 'positive': '0.1125', 'negative': '0.025'}, {'word': 'they', 'positive': '0', 'negative': '0'}, {'word': 'will', 'positive': '0.0', 'negative': '0.0'}, {'word': 'just', 'positive': '0.375', 'negative': '0.0'}, {'word': 'get', 'positive': '0.0625', 'negative': '0.03125'}, {'word': 'ahead', 'positive': '0.125', 'negative': '0.0'}, {'word': 'of', 'positive': '0', 'negative': '0'}, {'word': 'Burley', 'positive': '0', 'negative': '0'}, {'word': 'this', 'positive': '0', 'negative': '0'}, {'word': 'season', 'positive': '0.25', 'negative': '0.0'}, {'word': 'Credit', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'them', 'positive': '0', 'negative': '0'}]",0.029071969696969693,positive
531,@Arsenal Congratulations to him but he’s a flop,Congratulations to him but he’s a flop,"['Congratulations', 'to', 'him', 'but', 'he’s', 'a', 'flop']","[{'word': 'Congratulations', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'him', 'positive': '0', 'negative': '0'}, {'word': 'but', 'positive': '0', 'negative': '0'}, {'word': 'he’s', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'flop', 'positive': '0.041666666666666664', 'negative': '0.0'}]",0.0006352816833072515,positive
532,"@afcdominic @sinnertrynawin idk what you’re trying to say here pal but you support arsenal, sit this one out",ink what you’re trying to say here pal but you support arsenal sit this one out,"['ink', 'what', 'you’re', 'trying', 'to', 'say', 'here', 'pal', 'but', 'you', 'support', 'arsenal', 'sit', 'this', 'one', 'out']","[{'word': 'ink', 'positive': '0.0', 'negative': '0.0'}, {'word': 'what', 'positive': '0', 'negative': '0'}, {'word': 'you’re', 'positive': '0', 'negative': '0'}, {'word': 'trying', 'positive': '0.0', 'negative': '0.5'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'say', 'positive': '0.020833333333333332', 'negative': '0.0'}, {'word': 'here', 'positive': '0.0', 'negative': '0.0'}, {'word': 'pal', 'positive': '0', 'negative': '0'}, {'word': 'but', 'positive': '0', 'negative': '0'}, {'word': 'you', 'positive': '0', 'negative': '0'}, {'word': 'support', 'positive': '0.05357142857142857', 'negative': '0.0'}, {'word': 'arsenal', 'positive': '0', 'negative': '0'}, {'word': 'sit', 'positive': '0.0', 'negative': '0.0'}, {'word': 'this', 'positive': '0', 'negative': '0'}, {'word': 'one', 'positive': '0.225', 'negative': '0.125'}, {'word': 'out', 'positive': '0.0', 'negative': '0.19318181818181818'}]",-0.03242356601731601,negative
533,@jeremmmyp @lewis_willson @royobalony @MarkAshIey @ftblChrisTHFC @Arsenal Made the right choice,wilson Made the right choice,"['wilson', 'Made', 'the', 'right', 'choice']","[{'word': 'wilson', 'positive': '0', 'negative': '0'}, {'word': 'Made', 'positive': '0', 'negative': '0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'right', 'positive': '0.078125', 'negative': '0.03125'}, {'word': 'choice', 'positive': '0.75', 'negative': '0.125'}]",0.134375,positive
534,"@afc3mily United
Arsenal
Chelsea
City
Liverpool
Spurs",United Arsenal Chelsea City Liverpool Spurs,"['United', 'Arsenal', 'Chelsea', 'City', 'Liverpool', 'Spurs']","[{'word': 'United', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'Chelsea', 'positive': '0', 'negative': '0'}, {'word': 'City', 'positive': '0', 'negative': '0'}, {'word': 'Liverpool', 'positive': '0', 'negative': '0'}, {'word': 'Spurs', 'positive': '0', 'negative': '0'}]",0.0,neutral
535,@DROYJohnson @Brown1arthur @ochocinco Mostly yes. But I've added reaction videos to my arsenal lol. I see ur a bear… https://t.co/0JcrwD2nSi,Mostly yes But I ve added reaction videos to my arsenal low I see ur a bear…,"['Mostly', 'yes', 'But', 'I', 've', 'added', 'reaction', 'videos', 'to', 'my', 'arsenal', 'low', 'I', 'see', 'ur', 'a', 'bear…']","[{'word': 'Mostly', 'positive': '0', 'negative': '0'}, {'word': 'yes', 'positive': '0.25', 'negative': '0.0'}, {'word': 'But', 'positive': '0', 'negative': '0'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 've', 'positive': '0', 'negative': '0'}, {'word': 'added', 'positive': '0', 'negative': '0'}, {'word': 'reaction', 'positive': '0.025', 'negative': '0.0'}, {'word': 'videos', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'my', 'positive': '0', 'negative': '0'}, {'word': 'arsenal', 'positive': '0', 'negative': '0'}, {'word': 'low', 'positive': '0.0', 'negative': '0.1'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'see', 'positive': '0.09722222222222222', 'negative': '0.0'}, {'word': 'ur', 'positive': '0.0', 'negative': '0.0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'bear…', 'positive': '0', 'negative': '0'}]",0.013823678078747433,positive
536,Tyrone Mings...would you take him at Arsenal?,Tyrone Kings would you take him at Arsenal,"['Tyrone', 'Kings', 'would', 'you', 'take', 'him', 'at', 'Arsenal']","[{'word': 'Tyrone', 'positive': '0', 'negative': '0'}, {'word': 'Kings', 'positive': '0', 'negative': '0'}, {'word': 'would', 'positive': '0', 'negative': '0'}, {'word': 'you', 'positive': '0', 'negative': '0'}, {'word': 'take', 'positive': '0.020833333333333332', 'negative': '0.041666666666666664'}, {'word': 'him', 'positive': '0', 'negative': '0'}, {'word': 'at', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}]",-0.0026041666666666665,negative
537,@Arsenal Congratulations Pepe for scoring on and off the pitch👏👏,Congratulations Pipe for scoring on and off the pitch,"['Congratulations', 'Pipe', 'for', 'scoring', 'on', 'and', 'off', 'the', 'pitch']","[{'word': 'Congratulations', 'positive': '0', 'negative': '0'}, {'word': 'Pipe', 'positive': '0', 'negative': '0'}, {'word': 'for', 'positive': '0', 'negative': '0'}, {'word': 'scoring', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'off', 'positive': '0.125', 'negative': '0.5'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'pitch', 'positive': '0.0', 'negative': '0.0'}]",-0.03819444444444445,negative
